#sec,nsec,x,y,z,qx,qy,qz,qw
1583837241,72465152,18.6509,-133.053,-1.46181,0.0615869,-0.0218954,0.76521,0.640454
1583837241,172360960,18.469,-132.984,-1.46039,0.0552594,-0.0245975,0.78158,0.620866
1583837241,272771840,18.4685,-132.857,-1.4703,0.055848,-0.0230917,0.776352,0.627396
1583837241,372804864,18.3476,-132.764,-1.4806,0.0617189,-0.0204717,0.772392,0.631809
1583837241,473108224,18.3605,-132.694,-1.46126,0.0712956,-0.015334,0.75791,0.64827
1583837241,573075200,18.3285,-132.59,-1.42423,0.0693832,-0.0125083,0.764254,0.64105
1583837241,672877824,18.2849,-132.53,-1.43886,0.0634881,-0.0114487,0.756292,0.651045
1583837241,772680448,18.3019,-132.452,-1.44549,0.061162,-0.0115263,0.754305,0.653568
1583837241,872232448,18.262,-132.322,-1.47381,0.0641053,-0.0137493,0.766149,0.63931
1583837241,971687936,18.2324,-132.198,-1.47432,0.0683264,-0.014435,0.780552,0.621178
1583837242,71366400,18.1966,-132.126,-1.4711,0.0721729,-0.0176407,0.782144,0.618652
1583837242,171360512,18.0497,-132.028,-1.41299,0.0697869,-0.0241016,0.788613,0.610442
1583837242,272080640,18.1519,-131.95,-1.43539,0.0639287,-0.028646,0.774667,0.628477
1583837242,372165376,17.9974,-131.877,-1.4333,0.0555726,-0.0327809,0.790259,0.609367
1583837242,472756992,17.9552,-131.709,-1.4522,0.0526122,-0.0354212,0.780999,0.621304
1583837242,572915200,17.8191,-131.654,-1.45453,0.0580277,-0.0309041,0.771465,0.632866
1583837242,673441536,17.8848,-131.533,-1.43012,0.0618495,-0.0299705,0.758982,0.647474
1583837242,773089536,17.8015,-131.514,-1.4178,0.061262,-0.0296243,0.76821,0.636571
1583837242,872868352,17.7434,-131.424,-1.41711,0.0571994,-0.0265525,0.767768,0.637617
1583837242,972546816,17.7873,-131.275,-1.42288,0.047758,-0.0194967,0.76529,0.641615
1583837243,72002048,17.7069,-131.202,-1.45727,0.0487063,-0.018552,0.775487,0.629208
1583837243,171684096,17.6875,-131.107,-1.47364,0.0528679,-0.0198097,0.778053,0.625657
1583837243,271588096,17.6584,-131.036,-1.45095,0.0558692,-0.0195639,0.769208,0.636251
1583837243,371770368,17.5149,-130.946,-1.42933,0.0507465,-0.0201727,0.779913,0.623501
1583837243,472251136,17.5907,-130.812,-1.41252,0.0438644,-0.0191705,0.762039,0.64576
1583837243,572175872,17.4894,-130.785,-1.42101,0.0455605,-0.0203993,0.773075,0.632348
1583837243,672388864,17.443,-130.649,-1.45936,0.0433649,-0.0220485,0.773222,0.632266
1583837243,772396800,17.3207,-130.598,-1.46066,0.0471743,-0.0236707,0.763603,0.643525
1583837243,872812288,17.3436,-130.438,-1.41931,0.0508983,-0.0241149,0.756086,0.652044
1583837243,972543488,17.2933,-130.395,-1.40342,0.0493648,-0.0203516,0.761933,0.645451
1583837244,72313088,17.2735,-130.307,-1.36984,0.0421258,-0.0146222,0.764356,0.64325
1583837244,172232704,17.2287,-130.185,-1.39861,0.0383402,-0.00971239,0.758794,0.650128
1583837244,271933184,17.2003,-130.084,-1.41308,0.0372435,-0.0103703,0.765908,0.641786
1583837244,371736320,17.1275,-129.971,-1.43336,0.0422082,-0.0166206,0.775068,0.630247
1583837244,471629568,17.1323,-129.901,-1.40038,0.044875,-0.0178803,0.773013,0.632548
1583837244,571540992,16.9517,-129.82,-1.36396,0.0412999,-0.020093,0.782395,0.621087
1583837244,672234240,17.0598,-129.703,-1.38393,0.0342904,-0.0234855,0.764008,0.643867
1583837244,772195840,16.9257,-129.681,-1.37322,0.0280687,-0.0268388,0.774621,0.631232
1583837244,872561920,16.8704,-129.555,-1.38248,0.0261087,-0.0318689,0.769074,0.637831
1583837244,972617472,16.7668,-129.456,-1.39996,0.0312469,-0.0338267,0.762152,0.645758
1583837245,72936448,16.8237,-129.312,-1.36262,0.0398976,-0.0313775,0.757895,0.650399
1583837245,172627968,16.7515,-129.268,-1.35615,0.0441776,-0.0279563,0.753246,0.655658
1583837245,272602624,16.6896,-129.188,-1.35155,0.0417044,-0.0227629,0.756297,0.6525
1583837245,372420352,16.73,-129.058,-1.37965,0.0418363,-0.0207337,0.750397,0.659336
1583837245,472037632,16.6425,-128.949,-1.38073,0.045799,-0.0211403,0.764699,0.64241
1583837245,571828224,16.6256,-128.841,-1.36291,0.0526667,-0.01974,0.761919,0.645225
1583837245,671774976,16.5789,-128.75,-1.35691,0.0567759,-0.0198772,0.766214,0.639763
1583837245,771958528,16.5296,-128.693,-1.30629,0.0560707,-0.0168156,0.756641,0.651205
1583837245,872364800,16.5126,-128.572,-1.33344,0.0508109,-0.017063,0.766622,0.639858
1583837245,972331776,16.4792,-128.477,-1.35567,0.0458195,-0.0187247,0.764303,0.642955
1583837246,72412928,16.3286,-128.391,-1.33369,0.0468765,-0.0201127,0.762554,0.644911
1583837246,172871168,16.2865,-128.277,-1.344,0.052012,-0.0210907,0.742578,0.667404
1583837246,273031424,16.2634,-128.212,-1.31244,0.0521325,-0.0191986,0.750351,0.658701
1583837246,372813312,16.2649,-128.134,-1.30447,0.0473368,-0.0172707,0.742986,0.667408
1583837246,472493568,16.1921,-128.034,-1.31896,0.042156,-0.0193778,0.748743,0.661234
1583837246,572262912,16.2168,-127.907,-1.32944,0.0429733,-0.0210618,0.750576,0.659049
1583837246,671799296,16.1594,-127.791,-1.34747,0.0485069,-0.0239983,0.757849,0.650181
1583837246,771558400,16.1037,-127.75,-1.33042,0.0554878,-0.022551,0.755108,0.652858
1583837246,871759360,16.0752,-127.643,-1.28711,0.0532456,-0.0195479,0.762906,0.644017
1583837246,971882752,16.0857,-127.531,-1.28081,0.0494827,-0.0194389,0.747922,0.661654
1583837247,72120064,15.9614,-127.444,-1.27758,0.0449216,-0.0225206,0.760539,0.647345
1583837247,172327168,15.9954,-127.341,-1.29324,0.0423058,-0.0245723,0.757146,0.651411
1583837247,272387072,15.8895,-127.317,-1.30286,0.0430726,-0.0248559,0.760062,0.647945
1583837247,372813056,15.7921,-127.188,-1.30459,0.0500633,-0.0225065,0.739234,0.671208
1583837247,473078528,15.7739,-127.11,-1.27657,0.0517058,-0.0183751,0.743996,0.665927
1583837247,572960000,15.7758,-127.028,-1.26593,0.051012,-0.0165354,0.736917,0.673853
1583837247,672688640,15.7274,-126.916,-1.26819,0.050571,-0.0172926,0.738572,0.672053
1583837247,772328192,15.7394,-126.791,-1.27918,0.0475078,-0.0187054,0.744879,0.665244
1583837247,871698944,15.6798,-126.708,-1.29892,0.0505217,-0.0210441,0.758374,0.649519
1583837247,971404288,15.6707,-126.536,-1.26689,0.0545962,-0.0203427,0.757362,0.650391
1583837248,71387136,15.516,-126.486,-1.23905,0.0530008,-0.0166154,0.757685,0.650253
1583837248,171938816,15.5934,-126.349,-1.21362,0.0440891,-0.0137572,0.750416,0.65935
1583837248,271990016,15.4609,-126.273,-1.23169,0.0441086,-0.0124525,0.748231,0.661854
1583837248,372409088,15.4109,-126.163,-1.28047,0.0453072,-0.0168325,0.742927,0.667625
1583837248,472472576,15.3402,-126.051,-1.26876,0.0501354,-0.0180885,0.734404,0.676616
1583837248,572648192,15.3527,-125.966,-1.21323,0.0500518,-0.0176337,0.729143,0.682301
1583837248,672265472,15.3046,-125.861,-1.20475,0.0416534,-0.0182027,0.729902,0.682038
1583837248,772054784,15.2486,-125.765,-1.24744,0.0352519,-0.0220636,0.732016,0.680017
1583837248,871725824,15.291,-125.656,-1.2481,0.0360155,-0.0229877,0.7358,0.67585
1583837248,971177728,15.2722,-125.538,-1.25428,0.0421017,-0.0241034,0.750594,0.658981
1583837249,70832384,15.1599,-125.429,-1.2259,0.0506598,-0.0245754,0.763548,0.643291
1583837249,171115776,15.1549,-125.318,-1.21466,0.0514226,-0.0231183,0.753056,0.655536
1583837249,271319808,15.0784,-125.258,-1.21554,0.0460438,-0.0226686,0.749682,0.659805
1583837249,371760384,15.0509,-125.17,-1.19742,0.0422273,-0.022635,0.760515,0.64755
1583837249,472152832,15.0339,-125.091,-1.23307,0.0468888,-0.0225776,0.746726,0.663093
1583837249,572241920,14.8747,-124.975,-1.22249,0.0488685,-0.0223566,0.749378,0.659958
1583837249,672509184,14.8945,-124.858,-1.19723,0.0536855,-0.0233518,0.729329,0.681654
1583837249,772433152,14.8391,-124.797,-1.20006,0.0538139,-0.0262202,0.7379,0.67225
1583837249,872303872,14.8524,-124.677,-1.16572,0.0502235,-0.026448,0.732667,0.678216
1583837249,971885056,14.7969,-124.593,-1.15813,0.0442471,-0.0263166,0.732776,0.678519
1583837250,71659520,14.7944,-124.485,-1.19429,0.0397825,-0.0286858,0.742562,0.66798
1583837250,171159040,14.7964,-124.358,-1.19791,0.0428241,-0.0298137,0.745996,0.663903
1583837250,270907904,14.7153,-124.282,-1.17828,0.0493436,-0.0297771,0.754987,0.653202
1583837250,371098368,14.6226,-124.184,-1.16207,0.0508084,-0.0261529,0.754021,0.65436
1583837250,471679488,14.6612,-124.107,-1.16318,0.0440039,-0.0223154,0.742456,0.668075
1583837250,571900160,14.5579,-124.013,-1.18059,0.0396493,-0.0213354,0.752279,0.657304
1583837250,672320000,14.5612,-123.904,-1.18861,0.0414786,-0.0219422,0.750572,0.659121
1583837250,772462080,14.419,-123.867,-1.2155,0.0476666,-0.0230069,0.743141,0.667039
1583837250,872983808,14.4852,-123.704,-1.17379,0.0517226,-0.0272465,0.728316,0.682743
1583837250,972742912,14.3828,-123.648,-1.1376,0.0500543,-0.0329528,0.730867,0.679884
1583837251,72651008,14.3491,-123.523,-1.1234,0.0459733,-0.0326119,0.723388,0.688138
1583837251,172284672,14.3986,-123.421,-1.13804,0.0437966,-0.0330834,0.728824,0.682498
1583837251,271620096,14.3387,-123.336,-1.15536,0.0415684,-0.0380083,0.739606,0.670679
1583837251,371231744,14.2741,-123.208,-1.16148,0.0490177,-0.0394688,0.747965,0.660748
1583837251,471074816,14.3063,-123.102,-1.1308,0.0525781,-0.0378079,0.748729,0.659706
1583837251,570973696,14.0995,-123.073,-1.07976,0.0478607,-0.0347432,0.747847,0.661232
1583837251,671876864,14.2168,-122.95,-1.09502,0.0426314,-0.0346282,0.739088,0.671366
1583837251,771924992,14.1422,-122.864,-1.11382,0.0387225,-0.0345714,0.740884,0.669624
1583837251,872257280,14.0843,-122.747,-1.12272,0.0420125,-0.0318386,0.740028,0.670508
1583837251,972415488,13.9944,-122.658,-1.12332,0.0489662,-0.029916,0.727182,0.684042
1583837252,72892672,14.0543,-122.56,-1.09176,0.0521329,-0.0250478,0.711271,0.700534
1583837252,172501248,14.0444,-122.424,-1.06855,0.0461086,-0.0207833,0.713609,0.698716
1583837252,272253440,13.9598,-122.395,-1.08997,0.0412582,-0.0198238,0.715127,0.697494
1583837252,371766528,14.0031,-122.204,-1.08317,0.0403477,-0.0225372,0.71924,0.693223
1583837252,471231232,13.9708,-122.171,-1.1219,0.0448793,-0.0279768,0.732275,0.678952
1583837252,570783744,13.862,-122.014,-1.08394,0.0504857,-0.0301931,0.738154,0.672063
1583837252,670996736,13.9134,-121.943,-1.09523,0.0458842,-0.0300363,0.738882,0.6716
1583837252,770974464,13.7399,-121.839,-1.06471,0.0348306,-0.0340558,0.723302,0.688811
1583837252,872089600,13.8471,-121.752,-1.0792,0.0271197,-0.0381558,0.723734,0.68849
1583837252,972008960,13.7384,-121.692,-1.09862,0.026191,-0.0408235,0.723645,0.688466
1583837253,72306432,13.6567,-121.549,-1.10157,0.0321192,-0.0456068,0.71703,0.694807
1583837253,172579584,13.6285,-121.469,-1.11064,0.0418126,-0.0500643,0.69721,0.713893
1583837253,272696576,13.6386,-121.356,-1.06999,0.0475494,-0.052131,0.696045,0.714523
1583837253,372264192,13.6658,-121.302,-1.07212,0.0493233,-0.0481455,0.689927,0.72059
1583837253,471805952,13.5671,-121.245,-1.06435,0.045889,-0.0425132,0.696808,0.714525
1583837253,571495168,13.6166,-121.114,-1.08007,0.0441018,-0.0389811,0.693505,0.718044
1583837253,671121152,13.6629,-120.982,-1.1061,0.0436805,-0.0348057,0.70124,0.710734
1583837253,770731008,13.5376,-120.873,-1.06667,0.0498079,-0.0275439,0.693404,0.718298
1583837253,871283968,13.5622,-120.789,-1.06608,0.0454744,-0.0249714,0.70225,0.710037
1583837253,971249408,13.5112,-120.742,-1.06045,0.0401919,-0.0269817,0.671835,0.739117
1583837254,71778048,13.4824,-120.618,-1.06113,0.0390372,-0.0274912,0.686638,0.72543
1583837254,172072960,13.4683,-120.55,-1.05792,0.0396702,-0.0306612,0.659743,0.749817
1583837254,272317952,13.4337,-120.432,-1.08131,0.0435123,-0.0315726,0.654058,0.754532
1583837254,372512768,13.373,-120.298,-1.07557,0.0531153,-0.0328425,0.620145,0.781997
1583837254,472655872,13.4508,-120.231,-1.04449,0.0542039,-0.0319015,0.624896,0.778171
1583837254,572048896,13.4161,-120.151,-1.03263,0.0550091,-0.0302838,0.607597,0.79176
1583837254,671762432,13.4348,-120.039,-0.999708,0.0544832,-0.0299521,0.603679,0.7948
1583837254,771298048,13.4716,-119.978,-1.03151,0.0505926,-0.030012,0.602755,0.795755
1583837254,870955264,13.5068,-119.864,-1.04972,0.0497172,-0.0288219,0.60151,0.796796
1583837254,970551040,13.3633,-119.798,-1.02716,0.0480655,-0.0218908,0.60833,0.791925
1583837255,71143936,13.4808,-119.682,-1.01567,0.0492061,-0.0136426,0.585524,0.809045
1583837255,171402496,13.4418,-119.609,-1.01001,0.0461108,-0.00939637,0.56715,0.822269
1583837255,271920896,13.4398,-119.528,-1.0016,0.0398271,-0.0124867,0.57379,0.817938
1583837255,372183808,13.4127,-119.418,-1.03639,0.0406446,-0.0174426,0.54674,0.836134
1583837255,472424192,13.4111,-119.36,-1.0338,0.0453849,-0.0219341,0.544024,0.837554
1583837255,572723456,13.375,-119.32,-1.04952,0.0500598,-0.0226187,0.513546,0.856302
1583837255,673000704,13.5237,-119.215,-1.01936,0.0534322,-0.0241866,0.49243,0.868374
1583837255,772453376,13.4949,-119.159,-1.0284,0.0517215,-0.0207878,0.479399,0.875825
1583837255,872054528,13.5261,-119.114,-1.01741,0.0490167,-0.0144921,0.473974,0.879054
1583837255,971661056,13.5777,-118.989,-1.01196,0.0485019,-0.00784516,0.46587,0.883488
1583837256,71246336,13.6556,-118.902,-1.02582,0.0493663,-0.011363,0.467351,0.882619
1583837256,170856448,13.6493,-118.808,-1.05445,0.0492512,-0.0177509,0.470741,0.880717
1583837256,271016192,13.7174,-118.728,-1.0212,0.0474647,-0.0229027,0.450111,0.891416
1583837256,371239168,13.6492,-118.672,-1.01379,0.0431553,-0.0262731,0.438986,0.897072
1583837256,471986432,13.7878,-118.588,-1.00609,0.0392865,-0.0280141,0.422085,0.905271
1583837256,571984384,13.7474,-118.544,-1.01149,0.0382671,-0.0319159,0.414657,0.908612
1583837256,672411904,13.8163,-118.475,-1.00944,0.0375489,-0.0347615,0.393661,0.91783
1583837256,772505344,13.797,-118.369,-1.01068,0.0399972,-0.0351834,0.370851,0.927164
1583837256,872885504,13.9218,-118.311,-1.01214,0.0423741,-0.032939,0.330718,0.942202
1583837256,972520704,13.9316,-118.211,-1.00318,0.0443112,-0.0282139,0.332561,0.941617
1583837257,72313344,14.0318,-118.161,-0.990019,0.0411153,-0.0217948,0.312408,0.948807
1583837257,171791872,14.0536,-118.109,-0.999849,0.0416469,-0.020541,0.295204,0.954305
1583837257,271465728,14.1543,-118.041,-1.01446,0.0428581,-0.023968,0.298652,0.953098
1583837257,370994688,14.1858,-117.995,-1.03075,0.0421556,-0.0283031,0.29026,0.9556
1583837257,470995456,14.3024,-117.945,-1.02583,0.043393,-0.0341037,0.269995,0.961279
1583837257,571166976,14.2908,-117.873,-0.998021,0.0438115,-0.03797,0.264789,0.962562
1583837257,671655168,14.4163,-117.821,-0.999139,0.0393387,-0.0374506,0.228896,0.971934
1583837257,771789568,14.4171,-117.774,-1.00529,0.0335424,-0.0358584,0.232607,0.97133
1583837257,872104704,14.5165,-117.734,-0.989006,0.0295748,-0.03374,0.211501,0.976347
1583837257,972105216,14.6071,-117.631,-1.0148,0.0301742,-0.0353468,0.202932,0.978089
1583837258,72245504,14.5955,-117.608,-1.05358,0.0361507,-0.0418961,0.158908,0.985741
1583837258,172414976,14.6941,-117.532,-1.00862,0.0395835,-0.0465452,0.15203,0.986486
1583837258,272132864,14.8269,-117.488,-1.00424,0.0398007,-0.0445297,0.138033,0.988625
1583837258,371592192,14.8803,-117.456,-1.01595,0.0402521,-0.0380887,0.135858,0.989177
1583837258,471220480,15.03,-117.385,-1.0332,0.0394513,-0.0299479,0.137926,0.989203
1583837258,570715392,15.0432,-117.359,-1.04104,0.0355496,-0.0270815,0.137205,0.989534
1583837258,670623744,15.1327,-117.321,-1.03671,0.0336533,-0.0301609,0.14267,0.988738
1583837258,770776064,15.2287,-117.256,-1.03308,0.0331292,-0.0331541,0.127924,0.990676
1583837258,871062784,15.1848,-117.238,-1.04028,0.02756,-0.0336882,0.114792,0.992436
1583837258,971812864,15.3842,-117.19,-1.00796,0.0198553,-0.0303613,0.105597,0.993747
1583837259,71764480,15.4157,-117.162,-1.03349,0.0120966,-0.0280996,0.101252,0.99439
1583837259,171897600,15.5261,-117.116,-1.03206,0.011126,-0.0304922,0.103815,0.994067
1583837259,271887872,15.5606,-117.019,-1.06198,0.0139096,-0.0340781,0.0748409,0.996516
1583837259,372062720,15.733,-116.993,-1.04233,0.0181463,-0.0397791,0.0703871,0.996561
1583837259,471726336,15.7246,-116.945,-1.03666,0.0209411,-0.0415364,0.0605804,0.997079
1583837259,571672064,15.8991,-116.886,-1.03174,0.0246361,-0.0390318,0.0528937,0.997533
1583837259,671307008,15.9731,-116.879,-1.02781,0.029123,-0.0367102,0.0541695,0.997432
1583837259,770877184,16.0851,-116.846,-1.01872,0.0327913,-0.0383579,0.0622656,0.996783
1583837259,870609920,16.1629,-116.829,-1.04945,0.0354171,-0.0473825,0.0787562,0.995137
1583837259,970721792,16.2893,-116.792,-1.02878,0.0367685,-0.0514379,0.0645359,0.99591
1583837260,70952960,16.2904,-116.795,-1.01599,0.0357448,-0.0511276,0.0512634,0.996735
1583837260,171636992,16.4454,-116.752,-0.998934,0.0304959,-0.046549,0.0532746,0.997028
1583837260,271781888,16.5403,-116.716,-1.02838,0.0245752,-0.0400594,0.0430615,0.997966
1583837260,371869184,16.5987,-116.651,-1.03172,0.0237929,-0.0350649,0.0515035,0.997773
1583837260,472092416,16.6797,-116.616,-1.04485,0.0279106,-0.0367446,0.0268437,0.998574
1583837260,572183808,16.7868,-116.591,-1.03621,0.0334111,-0.0426415,0.0287017,0.998119
1583837260,672068608,16.8762,-116.571,-1.0211,0.0355263,-0.0418203,0.020217,0.998289
1583837260,771840768,16.9527,-116.513,-0.999035,0.0361968,-0.0381902,0.0197448,0.998419
1583837260,871688704,17.0784,-116.521,-1.00602,0.0343539,-0.0384974,0.0189448,0.998488
1583837260,971195904,17.1699,-116.454,-1.02317,0.0344873,-0.0433359,0.0333536,0.997908
1583837261,71017216,17.2613,-116.444,-1.03167,0.0312359,-0.0519733,0.0468895,0.997058
1583837261,171025408,17.3627,-116.373,-1.02181,0.0319901,-0.0578764,0.0325551,0.99728
1583837261,271194368,17.3858,-116.362,-1.00919,0.0288251,-0.0589466,0.033253,0.997291
1583837261,371774208,17.5221,-116.336,-0.986086,0.0256084,-0.0547589,0.0243818,0.997873
1583837261,471981824,17.6216,-116.33,-1.01794,0.0227121,-0.0474694,0.0206696,0.998401
1583837261,572014336,17.7184,-116.272,-1.03374,0.0234073,-0.0447011,0.0264065,0.998377
1583837261,672095488,17.7341,-116.205,-1.04182,0.0282915,-0.0462598,0.005863,0.998512
1583837261,772286208,17.8873,-116.212,-1.02223,0.0306311,-0.0495523,-0.000342156,0.998302
1583837261,872082432,17.9548,-116.171,-1.0279,0.033415,-0.0505787,-0.0117758,0.998091
1583837261,971802880,18.0713,-116.132,-1.02802,0.0342947,-0.0463913,-0.0057683,0.998318
1583837262,71564032,18.2235,-116.124,-1.01585,0.0358148,-0.0412229,-0.00710632,0.998483
1583837262,171001856,18.3166,-116.095,-1.06252,0.035125,-0.0425433,0.00888609,0.998437
1583837262,270843136,18.403,-116.062,-1.04766,0.0389841,-0.0446543,0.0205182,0.998031
1583837262,370819072,18.5413,-116.047,-1.03597,0.0377988,-0.0482036,0.0218533,0.997883
1583837262,470932992,18.5127,-116.014,-1.0274,0.03537,-0.0454522,0.0150427,0.998227
1583837262,571742720,18.7118,-116.009,-1.02178,0.0290768,-0.0411481,0.00352794,0.998724
1583837262,671844352,18.7501,-115.936,-0.999318,0.0252141,-0.0375482,0.00583472,0.99896
1583837262,771998976,18.8643,-115.899,-1.00742,0.0201349,-0.0387546,0.0136588,0.998953
1583837262,872134144,18.9041,-115.836,-1.02821,0.0193075,-0.0435397,-0.0122641,0.99879
1583837262,972441088,19.0528,-115.863,-1.02313,0.0171851,-0.0481655,-0.0174786,0.998539
1583837263,72044800,19.0904,-115.818,-1.01681,0.0193695,-0.0504065,-0.018064,0.998378
1583837263,171764480,19.1981,-115.775,-1.01899,0.0220557,-0.0483147,-0.0110556,0.998527
1583837263,271457024,19.3469,-115.802,-1.03235,0.0232695,-0.0474636,-0.00573864,0.998585
1583837263,371046400,19.4067,-115.74,-1.04977,0.0227022,-0.0496138,0.00678493,0.998487
1583837263,470901760,19.4925,-115.703,-1.04845,0.0293403,-0.054037,0.0140376,0.998009
1583837263,571046656,19.5994,-115.687,-1.04433,0.0351328,-0.0575042,0.0177565,0.997569
1583837263,671367936,19.6079,-115.645,-1.00075,0.0357693,-0.0508287,-0.00544722,0.998052
1583837263,771842048,19.7676,-115.612,-0.996327,0.0319756,-0.0407918,0.0154772,0.998536
1583837263,871932928,19.8369,-115.577,-1.02467,0.0283852,-0.0364522,0.00349854,0.998926
1583837263,972045568,19.9155,-115.527,-1.03956,0.0262754,-0.0409272,0.000301311,0.998817
1583837264,72392192,20.0047,-115.477,-1.02167,0.0277375,-0.0457621,-0.0315054,0.99807
1583837264,172407040,20.1336,-115.478,-1.02158,0.0256611,-0.0474623,-0.0248048,0.998235
1583837264,272003072,20.2387,-115.456,-1.03129,0.0259958,-0.0469445,-0.0227623,0.9983
1583837264,371535360,20.2953,-115.418,-1.0223,0.0246677,-0.0472548,-0.0192134,0.998393
1583837264,471291904,20.4733,-115.452,-1.03976,0.0232476,-0.0445044,-0.00701402,0.998714
1583837264,570672896,20.4981,-115.379,-1.05466,0.0258039,-0.0497444,-0.00120929,0.998428
1583837264,670658048,20.6184,-115.334,-1.07179,0.0287053,-0.0592437,0.0190886,0.997648
1583837264,770881792,20.7234,-115.331,-1.05786,0.0334824,-0.0678256,0.00155337,0.997134
1583837264,871187712,20.7692,-115.259,-1.02362,0.0371827,-0.064751,0.00683259,0.997185
1583837264,971670784,20.8609,-115.237,-0.997142,0.0349156,-0.0593977,0.00600212,0.997606
1583837265,72034304,20.9842,-115.209,-1.0035,0.0330276,-0.055044,0.00125622,0.997937
1583837265,172159744,21.0348,-115.158,-1.0397,0.0326881,-0.0554722,0.00339392,0.997919
1583837265,272468480,21.1207,-115.103,-1.03326,0.0373153,-0.0594803,-0.0205508,0.99732
1583837265,372667136,21.2654,-115.108,-1.00108,0.039284,-0.0602919,-0.0304053,0.996944
1583837265,472319744,21.3933,-115.075,-0.982571,0.0368008,-0.0542053,-0.0198344,0.997654
1583837265,571875840,21.4582,-115.048,-0.981833,0.0345121,-0.0477627,-0.0135413,0.99817
1583837265,671673856,21.5719,-115.052,-1.01952,0.0321719,-0.0460214,-0.0122324,0.998347
1583837265,771289600,21.7508,-115.05,-1.03612,0.0287427,-0.0509416,-0.00201226,0.998286
1583837265,871043584,21.7562,-114.961,-1.0361,0.0269996,-0.0617092,0.0124158,0.997652
1583837265,971206656,21.8777,-114.952,-1.02606,0.0283667,-0.067213,0.00618425,0.997316
1583837266,71443200,21.9299,-114.909,-0.991925,0.0256295,-0.0648421,0.00268073,0.997563
1583837266,171712000,22.0814,-114.888,-0.988795,0.0204795,-0.0569679,0.0203879,0.997958
1583837266,271846144,22.1373,-114.838,-1.00481,0.0208249,-0.0496982,0.0125672,0.998468
1583837266,372042240,22.2115,-114.77,-1.01443,0.0228863,-0.0497347,0.0158827,0.998374
1583837266,472290048,22.3094,-114.739,-1.01279,0.0304536,-0.0517356,-0.00419312,0.998188
1583837266,572302848,22.4092,-114.695,-0.999716,0.0398244,-0.049427,0.0083858,0.997948
1583837266,672148224,22.5252,-114.694,-0.991721,0.0452768,-0.0445379,0.00184337,0.997979
1583837266,771872768,22.6455,-114.701,-1.00098,0.0474878,-0.0402984,0.00629567,0.998039
1583837266,871517696,22.7174,-114.629,-1.00204,0.0481109,-0.0393654,0.0123086,0.99799
1583837266,971393280,22.885,-114.666,-1.02407,0.0426878,-0.0468026,0.0157361,0.997868
1583837267,71052032,22.8636,-114.6,-0.996723,0.0354287,-0.0559001,0.0145577,0.997701
1583837267,171250688,22.9751,-114.523,-0.996918,0.027004,-0.0604111,0.0195119,0.997617
1583837267,271608576,23.168,-114.588,-0.977287,0.021118,-0.0560596,-0.00153351,0.998203
1583837267,371466752,23.1729,-114.489,-0.966815,0.0104299,-0.0492443,0.0180039,0.99857
1583837267,471720960,23.3519,-114.481,-1.00358,0.00525399,-0.0433927,0.00663629,0.999022
1583837267,571774720,23.3554,-114.387,-1.0334,0.00905873,-0.0489557,-0.00860698,0.998723
1583837267,672100608,23.5562,-114.431,-1.0421,0.0189459,-0.0560635,-0.0155195,0.998127
1583837267,771782400,23.5849,-114.346,-1.00054,0.024135,-0.0557827,-0.000925337,0.998151
1583837267,871626752,23.7027,-114.332,-1.0007,0.0251555,-0.0506951,-0.00317163,0.998392
1583837267,971434496,23.8567,-114.345,-1.01547,0.0282251,-0.0493117,-0.00132221,0.998384
1583837268,71110144,23.9967,-114.28,-1.03234,0.0328348,-0.051207,0.0160933,0.998018
1583837268,170938368,24.1344,-114.267,-1.04988,0.0334789,-0.056933,0.0275725,0.997435
1583837268,270905344,24.1776,-114.25,-1.02186,0.0337505,-0.0645666,0.0191587,0.997158
1583837268,371173376,24.2052,-114.172,-0.996722,0.0315078,-0.0641089,0.0189375,0.997266
1583837268,471572736,24.3699,-114.19,-0.985067,0.0258259,-0.0577905,0.0204063,0.997786
1583837268,571654400,24.4163,-114.124,-0.987328,0.0204997,-0.0509234,0.0189491,0.998312
1583837268,671824896,24.5331,-114.026,-1.02848,0.0183868,-0.0525309,0.0156833,0.998327
1583837268,772070912,24.5577,-113.998,-1.03156,0.0221301,-0.056681,-0.00655722,0.998126
1583837268,872202496,24.7689,-114.03,-1.00628,0.0253237,-0.0608901,-0.00759088,0.997794
1583837268,971861504,24.814,-113.999,-0.975962,0.0268391,-0.0598869,-0.00595526,0.997827
1583837269,71494400,24.9113,-113.957,-1.00268,0.0253492,-0.0576148,0.00756657,0.997988
1583837269,171207168,25.1004,-113.977,-1.01994,0.0287796,-0.0569558,0.0115943,0.997894
1583837269,270715904,25.1749,-113.935,-1.04893,0.0337467,-0.06155,0.0283,0.997132
1583837269,370542336,25.2218,-113.843,-1.06716,0.0360852,-0.0713903,0.0384149,0.996055
1583837269,470816768,25.3456,-113.832,-1.01614,0.0377609,-0.0722598,0.0315385,0.996172
1583837269,571200512,25.419,-113.807,-0.973059,0.0363021,-0.0609913,0.0163808,0.997343
1583837269,671473152,25.5119,-113.75,-0.989043,0.0328198,-0.052621,0.0336787,0.997507
1583837269,771721216,25.6973,-113.727,-1.00024,0.0303649,-0.0494409,0.0227433,0.998056
1583837269,871679488,25.6642,-113.61,-1.02591,0.0302735,-0.0538036,0.0272716,0.99772
